#t		nrmu		nrmv
1700.000000	3543.149785	71.288943
1710.000000	3544.969386	69.645959
1720.000000	3494.060645	68.144001
1730.000000	3454.154173	66.966743
1740.000000	3446.108877	66.127161
1750.000000	3464.233814	65.609487
1760.000000	3517.549258	65.406258
1770.000000	3604.918712	65.535912
1780.000000	3720.103698	66.045130
1790.000000	3895.302619	66.923951
1800.000000	4007.329393	68.152761
1810.000000	4063.966324	69.724129
1820.000000	4084.567558	71.540656
1830.000000	4094.599805	73.286481
1840.000000	4069.859888	74.699868
1850.000000	4006.156068	75.473607
1860.000000	3930.837576	75.435540
1870.000000	3832.267876	75.022831
1880.000000	3723.535578	74.327537
1890.000000	3609.247287	73.275653
1900.000000	3520.161658	71.757489
1910.000000	3456.439352	69.985761
1920.000000	3433.862461	68.165699
1930.000000	3442.738562	66.666330
1940.000000	3459.017691	65.606811
1950.000000	3470.864999	64.962272
1960.000000	3513.391129	64.688471
1970.000000	3590.430427	64.783056
1980.000000	3698.689611	65.287375
1990.000000	3851.577986	66.227733
2000.000000	3996.981984	67.609165
2010.000000	4056.305447	69.310705
2020.000000	4080.204226	71.139508
2030.000000	4088.010701	72.896707
2040.000000	4085.890589	74.403130
2050.000000	4023.870558	75.384574
2060.000000	3957.211943	75.536511
2070.000000	3863.470260	75.199261
2080.000000	3757.189986	74.584963
2090.000000	3644.163536	73.648788
2100.000000	3543.525491	72.263956
2110.000000	3471.242209	70.543241
2120.000000	3436.024317	68.692783
2130.000000	3435.576699	67.068552
2140.000000	3451.140006	65.867462
2150.000000	3465.653988	65.099758
2160.000000	3497.511657	64.715828
2170.000000	3564.037092	64.699100
2180.000000	3663.932349	65.075744
2190.000000	3794.603918	65.888785
2200.000000	3968.343402	67.145491
2210.000000	4043.910284	68.773661
2220.000000	4075.727939	70.592853
2230.000000	4086.460129	72.389248
2240.000000	4095.526680	73.994582
2250.000000	4042.068993	75.169129
2260.000000	3980.943596	75.573934
2270.000000	3893.374581	75.336302
2280.000000	3789.875884	74.803744
2290.000000	3678.475979	73.973032
2300.000000	3568.621498	72.734636
2310.000000	3490.975606	71.077326
2320.000000	3442.501484	69.238570
2330.000000	3432.650063	67.510492
2340.000000	3446.348861	66.176053
2350.000000	3462.480402	65.283522
2360.000000	3484.231803	64.789267
2370.000000	3540.500938	64.662591
2380.000000	3631.141923	64.915184
2390.000000	3750.136374	65.597675
2400.000000	3928.952578	66.719745
2410.000000	4027.145289	68.254688
2420.000000	4069.184613	70.039078
2430.000000	4084.917695	71.861223
2440.000000	4095.662934	73.544003
2450.000000	4063.866239	74.879762
2460.000000	4001.092642	75.550641
2470.000000	3922.144246	75.445379
2480.000000	3822.061083	74.995171
2490.000000	3712.561507	74.262455
2500.000000	3598.195245	73.164596
2510.000000	3512.036746	71.602852
2520.000000	3452.000756	69.802532
2530.000000	3432.059837	67.993450
2540.000000	3441.630976	66.529101
2550.000000	3458.332884	65.506506
2560.000000	3473.918006	64.898320
2570.000000	3519.848266	64.661375
2580.000000	3600.242436	64.795455
2590.000000	3711.110845	65.344812
2600.000000	3872.843399	66.331925
2610.000000	4005.429057	67.757297
2620.000000	4060.207433	69.486132
2630.000000	4081.690770	71.319754
2640.000000	4088.967279	73.061964
2650.000000	4082.088473	74.530302
2660.000000	4020.467003	75.442771
2670.000000	3949.479980	75.525147
2680.000000	3853.632021	75.160927
2690.000000	3746.279533	74.519587
2700.000000	3632.662765	73.546386
2710.000000	3534.747471	72.114414
2720.000000	3464.644994	70.365803
2730.000000	3434.590261	68.511480
2740.000000	3436.901408	66.924271
2750.000000	3452.512052	65.768180
2760.000000	3466.643733	65.041111
2770.000000	3502.121197	64.693422
2780.000000	3572.081729	64.713082
2790.000000	3674.967966	65.130447
2800.000000	3811.751759	65.985505
2810.000000	3978.614579	67.285788
2820.000000	4048.464314	68.941881
2830.000000	4077.483239	70.768843
2840.000000	4086.817842	72.555743
2850.000000	4093.595192	74.132128
2860.000000	4037.621531	75.248646
2870.000000	3974.521816	75.571565
2880.000000	3884.155177	75.303085
2890.000000	3779.439612	74.746863
2900.000000	3667.337900	73.884376
2910.000000	3559.515217	72.599297
2920.000000	3483.336528	70.911509
2930.000000	3440.130881	69.054969
2940.000000	3433.527784	67.357584
2950.000000	3447.521213	66.067725
2960.000000	3462.538575	65.217153
2970.000000	3487.546338	64.758519
2980.000000	3547.352086	64.666473
2990.000000	3641.274836	64.957000
3000.000000	3763.841453	65.680651
3010.000000	3943.131673	66.846888
3020.000000	4033.085147	68.414265
3030.000000	4071.605867	70.213407
3040.000000	4085.695240	72.030647
3050.000000	4096.615794	73.692774
3060.000000	4058.005180	74.980659
3070.000000	3996.213591	75.568385
3080.000000	3913.452581	75.419837
3090.000000	3811.865303	74.946145
3100.000000	3701.556872	74.184471
3110.000000	3587.492216	73.044262
3120.000000	3504.316345	71.443393
3130.000000	3448.840691	69.617265
3140.000000	3432.253375	67.828715
3150.000000	3443.087534	66.407382
3160.000000	3459.237441	65.428626
3170.000000	3476.025239	64.857334
3180.000000	3525.596606	64.654836
3190.000000	3609.595836	64.825052
3200.000000	3723.372198	65.415487
3210.000000	3892.921725	66.445837
3220.000000	4012.992561	67.908888
3230.000000	4063.476378	69.658659
3240.000000	4083.136908	71.492036
3250.000000	4090.431358	73.219937
3260.000000	4077.730965	74.649609
3270.000000	4016.188816	75.489233
3280.000000	3941.398388	75.508384
3290.000000	3843.684178	75.118933
3300.000000	3735.374560	74.450548
3310.000000	3621.203958	73.439362
3320.000000	3526.327751	71.961115
3330.000000	3459.548028	70.185123
3340.000000	3433.751534	68.335485
3350.000000	3438.622706	66.788341
3360.000000	3453.972179	65.677673
3370.000000	3467.734583	64.989988
3380.000000	3506.877857	64.677290
3390.000000	3580.360401	64.732357
3400.000000	3686.259309	65.189882
3410.000000	3830.971640	66.086681
3420.000000	3987.970373	67.429086
3430.000000	4052.641204	69.110952
3440.000000	4079.126485	70.943335
3450.000000	4087.195360	72.720219
3460.000000	4091.028686	74.265726
3470.000000	4034.019628	75.320685
3480.000000	3967.326658	75.564396
3490.000000	3874.563423	75.266617
3500.000000	3768.729455	74.685357
3510.000000	3656.017706	73.788998
3520.000000	3550.647679	72.455576
3530.000000	3476.075614	70.739386
3540.000000	3438.302026	68.871877
3550.000000	3434.749108	67.209419
3560.000000	3448.726376	65.965353
3570.000000	3462.659412	65.156424
3580.000000	3491.260106	64.733257
3590.000000	3554.609600	64.675964
3600.000000	3651.777563	65.004894
3610.000000	3778.579541	65.769727
3620.000000	3955.720064	66.979916
3630.000000	4038.449069	68.577602
3640.000000	4073.750025	70.388529
3650.000000	4086.213995	72.199398
3660.000000	4096.747912	73.838011
3670.000000	4052.012599	75.074170
3680.000000	3990.383849	75.576773
3690.000000	3904.329324	75.389243
3700.000000	3801.425234	74.891319
3710.000000	3690.389989	74.099084
3720.000000	3577.316051	72.914055
3730.000000	3496.836915	71.277198
3740.000000	3446.126874	69.430505
3750.000000	3432.947722	67.668892
3760.000000	3444.519459	66.292420
3770.000000	3459.801871	65.357403
3780.000000	3478.675090	64.822665
3790.000000	3531.818222	64.654719
3800.000000	3619.343933	64.861496
3810.000000	3736.128045	65.493096
3820.000000	3910.990558	66.566983
3830.000000	4019.971017	68.065213
3840.000000	4066.341031	69.833038
3850.000000	4084.322913	71.663736
3860.000000	4092.309784	73.374681
3870.000000	4072.333702	74.761928
3880.000000	4010.951075	75.523000
3890.000000	3932.769177	75.485078
3900.000000	3833.472023	75.070409
3910.000000	3724.371738	74.373878
3920.000000	3609.810953	73.323120
3930.000000	3518.469766	71.800374
3940.000000	3455.931658	70.000079
3950.000000	3433.424761	68.164536
3960.000000	3440.404748	66.659923
3970.000000	3455.537734	65.594613
3980.000000	3469.417610	64.945521
3990.000000	3512.172997	64.667677
4000.000000	3589.164729	64.758318
4010.000000	3697.987024	65.256362
4020.000000	3851.562103	66.195302
4030.000000	3996.485376	67.577950
4040.000000	4056.362654	69.282981
4050.000000	4080.561710	71.117835
4060.000000	4087.593661	72.882573
4070.000000	4087.649609	74.393766
4080.000000	4030.004201	75.382232
4090.000000	3959.408601	75.550232
4100.000000	3864.646194	75.223953
4110.000000	3757.839468	74.616413
4120.000000	3644.615219	73.684564
4130.000000	3542.170904	72.302535
4140.000000	3469.661186	70.561499
4150.000000	3437.036620	68.691922
4160.000000	3436.323903	67.067880
4170.000000	3450.134152	65.870030
4180.000000	3463.291785	65.102085
4190.000000	3495.524081	64.714341
4200.000000	3562.346710	64.692093
4210.000000	3662.684671	65.060074
4220.000000	3794.799527	65.866259
4230.000000	3966.982108	67.119673
4240.000000	4043.273980	68.745254
4250.000000	4075.592712	70.564755
4260.000000	4086.483277	72.367297
4270.000000	4095.842924	73.978914
4280.000000	4046.070501	75.158969
4290.000000	3983.556087	75.576084
4300.000000	3894.789523	75.352482
4310.000000	3790.779463	74.829285
4320.000000	3679.139521	74.004890
4330.000000	3567.923283	72.772789
4340.000000	3489.694420	71.104667
4350.000000	3443.825069	69.244556
4360.000000	3433.969582	67.515049
4370.000000	3445.961801	66.184541
4380.000000	3460.202200	65.292764
4390.000000	3481.995824	64.794383
4400.000000	3538.613467	64.661267
4410.000000	3629.507202	64.905305
4420.000000	3749.504753	65.578327
4430.000000	3926.872963	66.695878
4440.000000	4026.278165	68.226715
4450.000000	4068.818565	70.009442
4460.000000	4085.080013	71.835198
4470.000000	4094.351393	73.525884
4480.000000	4065.871745	74.866614
4490.000000	4004.823088	75.544255
4500.000000	3923.635584	75.455072
4510.000000	3823.004124	75.014711
4520.000000	3713.240878	74.288676
4530.000000	3598.593084	73.196398
4540.000000	3511.256329	71.632127
4550.000000	3453.119028	69.812638
4560.000000	3433.628206	67.999214
4570.000000	3442.130026	66.539000
4580.000000	3457.110865	65.518784
4590.000000	3471.724402	64.907710
4600.000000	3518.029418	64.664826
4610.000000	3598.515731	64.791439
4620.000000	3710.194712	65.330498
4630.000000	3871.776488	66.312054
4640.000000	4004.286258	67.732617
4650.000000	4059.635595	69.457953
4660.000000	4081.795899	71.292271
4670.000000	4088.266751	73.042160
4680.000000	4083.279312	74.515319
4690.000000	4024.732905	75.431517
4700.000000	3950.872606	75.528644
4710.000000	3854.455210	75.174236
4720.000000	3746.854437	74.539184
4730.000000	3633.195515	73.570291
4740.000000	3534.214126	72.140459
4750.000000	3464.509080	70.378947
4760.000000	3436.268650	68.516611
4770.000000	3438.208034	66.933772
4780.000000	3451.845432	65.782166
4790.000000	3464.618618	65.054506
4800.000000	3500.397715	64.702206
4810.000000	3570.589612	64.715352
4820.000000	3673.960799	65.123070
4830.000000	3812.937749	65.970834
4840.000000	3977.066359	67.266153
4850.000000	4047.570624	68.916897
4860.000000	4077.127740	70.741644
4870.000000	4086.538929	72.533474
4880.000000	4093.785165	74.114469
4890.000000	4040.214947	75.233574
4900.000000	3975.832137	75.566390
4910.000000	3884.878417	75.308724
4920.000000	3779.947892	74.759235
4930.000000	3667.834836	73.901270
4940.000000	3559.329369	72.620504
4950.000000	3483.099352	70.927048
4960.000000	3442.007604	69.061548
4970.000000	3435.274025	67.368255
4980.000000	3447.503412	66.084308
4990.000000	3460.845290	65.235102
